,Delivery_person_Age,Delivery_person_Ratings,Type_of_vehicle,Time_taken(min),distance,speed,capabilty,traffic_fact
37888,34,4.8,3,20,3.1380694073889375,2,9.6,10.4
37889,34,4.7,2,35,19.446365061888166,1,4.7,15.3
37890,30,4.7,2,15,6.196805343667927,1,4.7,15.3
37891,28,4.1,3,39,10.69023490025587,2,8.2,11.8
37892,25,5.0,2,13,6.19722444200092,1,5.0,15.0
37893,32,4.6,1,29,3.1098408747490094,3,13.799999999999999,6.200000000000001
37894,36,4.7,3,18,7.845173108613388,2,9.4,10.6
37895,24,4.8,3,10,10.472504260051222,2,9.6,10.4
37896,37,5.0,3,16,7.452317195154808,2,10.0,10.0
37897,38,4.3,3,39,13.946200129119886,2,8.6,11.4
37898,32,4.6,3,30,7.748186179830032,2,9.2,10.8
37899,29,5.0,3,20,7.535988122581268,2,10.0,10.0
37900,36,5.0,1,30,6.136334249934516,3,15.0,5.0
37901,20,4.8,2,17,16.871835277515356,1,4.8,15.2
37902,31,5.0,2,28,10.983241696284244,1,5.0,15.0
37903,22,4.1,2,46,1.5340323549921124,1,4.1,15.9
37904,30,4.8,2,24,16.823323902378387,1,4.8,15.2
37905,33,4.8,1,12,1.507319328344442,3,14.399999999999999,5.600000000000001
37907,33,4.5,2,26,1.5295675788938714,1,4.5,15.5
37908,32,5.0,2,27,12.271826004679728,1,5.0,15.0
37909,38,4.9,2,28,7.670294054159628,1,4.9,15.1
37910,30,3.5,3,34,16.576592238300005,2,7.0,13.0
37911,39,4.9,2,42,16.611581433524343,1,4.9,15.1
37912,38,5.0,2,26,19.941419487830352,1,5.0,15.0
37913,32,4.9,3,16,12.396259636749217,2,9.8,10.2
37914,27,4.7,2,17,3.1380694073889375,1,4.7,15.3
37915,33,4.9,3,19,7.633616445147171,2,9.8,10.2
37916,26,5.0,2,19,10.624481568765878,1,5.0,15.0
37917,39,4.7,2,25,6.2056636259809475,1,4.7,15.3
37918,24,4.6,3,21,7.756535557753129,2,9.2,10.8
37919,21,4.9,3,14,3.098712714145652,2,9.8,10.2
37920,36,4.7,2,15,3.054465822227318,1,4.7,15.3
37921,26,4.7,2,26,13.659702783482011,1,4.7,15.3
37922,33,4.7,2,48,12.395001965045857,1,4.7,15.3
37923,20,4.6,2,13,12.214161102936735,1,4.6,15.4
37924,22,4.6,2,15,12.143065450791864,1,4.6,15.4
37925,35,4.6,2,41,13.946382240928294,1,4.6,15.4
37926,30,4.8,2,25,16.870783873977445,1,4.8,15.2
37927,29,4.6,2,25,13.66085510505096,1,4.6,15.4
37928,21,4.5,3,13,1.529664921805109,2,9.0,11.0
37929,32,4.8,1,19,7.647114002189679,3,14.399999999999999,5.600000000000001
37930,37,4.8,3,27,17.259376716936664,2,9.6,10.4
37931,24,4.9,2,24,13.804558948437522,1,4.9,15.1
37932,25,5.0,2,47,17.063560974578667,1,5.0,15.0
37933,39,5.0,3,30,19.88222723965954,2,10.0,10.0
37934,27,4.7,3,13,20.244722777736904,2,9.4,10.6
37935,32,5.0,2,19,9.043263484069747,1,5.0,15.0
37936,31,4.2,2,34,9.06218615243449,1,4.2,15.8
37937,39,4.4,3,36,7.706241590631725,2,8.8,11.2
37938,31,5.0,3,48,17.042964394208248,2,10.0,10.0
37939,30,4.6,2,47,10.415979862923049,1,4.6,15.4
37940,32,4.9,1,33,4.466491415007457,3,14.700000000000001,5.299999999999999
37941,26,4.6,2,39,12.458591468966437,1,4.6,15.4
37942,39,4.6,3,31,9.203900929145858,2,9.2,10.8
37943,24,5.0,2,10,19.94021940160752,1,5.0,15.0
37944,36,4.6,2,49,12.27013530438031,1,4.6,15.4
37945,38,4.9,2,17,9.297354296194783,1,4.9,15.1
37946,31,4.8,2,27,9.204006069212316,1,4.8,15.2
37947,34,4.2,2,41,19.599153074139597,1,4.2,15.8
37948,24,4.5,3,20,12.082643513756077,2,9.0,11.0
37949,20,4.7,3,24,4.581394214184132,2,9.4,10.6
37950,36,4.0,3,34,9.294709019107804,2,8.0,12.0
37951,30,4.5,2,35,10.472192403444629,1,4.5,15.5
37952,23,4.8,2,25,12.394529722570125,1,4.8,15.2
37953,36,4.8,3,31,4.707104052532131,2,9.6,10.4
37954,39,5.0,3,27,6.276138627413788,2,10.0,10.0
37955,21,4.7,3,12,17.042779720771566,2,9.4,10.6
37956,31,4.8,2,40,19.844234597378584,1,4.8,15.2
37957,39,4.7,1,27,3.0679856996320822,3,14.100000000000001,5.899999999999999
37958,29,4.6,3,24,19.3418073876626,2,9.2,10.8
37959,32,4.5,2,16,6.049844084741428,1,4.5,15.5
37960,26,4.7,3,15,17.042862519365674,2,9.4,10.6
37961,23,4.8,2,23,19.321631235647914,1,4.8,15.2
37962,26,4.7,2,24,6.276138627413788,1,4.7,15.3
37963,34,4.7,2,16,6.028971433810881,1,4.7,15.3
37964,37,4.7,1,25,5.984497215153215,3,14.100000000000001,5.899999999999999
37965,28,3.4,2,31,13.941533701364968,1,3.4,16.6
37966,34,4.7,2,25,16.611554699066566,1,4.7,15.3
37967,39,5.0,2,37,3.054566519403073,1,5.0,15.0
37968,39,4.6,3,17,9.177225998300312,2,9.2,10.8
37969,37,4.4,1,35,12.216194933465744,3,13.200000000000001,6.799999999999999
37970,38,4.2,2,34,6.197928559983297,1,4.2,15.8
37971,21,4.9,2,19,10.625346368622562,1,4.9,15.1
37972,39,4.6,2,45,13.946200129119886,1,4.6,15.4
37973,36,4.7,2,29,13.561204009757525,1,4.7,15.3
37974,22,4.7,2,14,9.297076456518703,1,4.7,15.3
37975,21,4.8,3,15,2.9925018806651447,2,9.6,10.4
37976,36,4.4,2,41,13.563852221699795,1,4.4,15.6
37977,22,4.7,2,27,4.647625792526802,1,4.7,15.3
37978,28,4.7,2,27,16.63524977660957,1,4.7,15.3
37979,38,4.2,2,22,1.5292265566054064,1,4.2,15.8
37980,35,5.0,2,27,19.87900471871662,1,5.0,15.0
37981,31,4.0,2,46,19.853047926026434,1,4.0,16.0
37982,27,4.6,3,14,20.141175515390483,2,9.2,10.8
37983,25,4.7,3,17,11.891391349003795,2,9.4,10.6
37984,37,4.2,2,32,9.203840392783977,1,4.2,15.8
37985,31,3.7,3,44,10.859227792853197,2,7.4,12.6
37986,37,5.0,2,39,19.63445092983647,1,5.0,15.0
37987,29,4.6,3,23,12.220563865765206,2,9.2,10.8
37988,28,4.7,2,12,1.4904971832067482,1,4.7,15.3
37989,24,4.6,2,49,12.057293898875512,1,4.6,15.4
37990,29,4.8,3,23,3.0985793628085028,2,9.6,10.4
37991,35,5.0,1,32,6.108440050157439,3,15.0,5.0
37992,39,4.1,2,37,16.10016307843138,1,4.1,15.9
37993,33,4.0,3,49,12.272430559996877,2,8.0,12.0
37994,29,4.9,2,38,12.271998208269219,1,4.9,15.1
37995,29,4.6,3,17,3.1026192122543756,2,9.2,10.8
37996,39,4.6,3,30,8.804025845140966,2,9.2,10.8
37997,30,4.6,2,26,1.5341913598605772,1,4.6,15.4
37998,29,4.6,3,45,16.366036185588843,2,9.2,10.8
37999,34,4.4,2,46,19.8806889061088,1,4.4,15.6
38000,29,4.1,2,51,9.177287951627445,1,4.1,15.9
38001,31,4.8,2,26,4.664677959716757,1,4.8,15.2
38002,33,4.9,2,25,1.5269203557838733,1,4.9,15.1
38003,21,4.0,2,26,2.934835502101329,1,4.0,16.0
38004,26,4.5,1,21,20.141516380852213,3,13.5,6.5
38005,23,4.5,3,17,19.34490682154861,2,9.0,11.0
38006,31,4.1,2,37,13.993650241500593,1,4.1,15.9
38007,50,5.0,1,25,10.26977741563398,3,15.0,5.0
38008,26,5.0,2,19,5.951847295146883,1,5.0,15.0
38009,39,4.4,3,39,16.36550392738388,2,8.8,11.2
38010,23,4.7,2,23,1.5340125223641272,1,4.7,15.3
38011,32,4.8,2,24,1.5493509707072781,1,4.8,15.2
38012,21,4.9,1,15,12.410784184036803,3,14.700000000000001,5.299999999999999
38013,29,4.9,3,17,6.276138627413788,2,9.8,10.2
38014,24,4.7,3,21,9.17729466569822,2,9.4,10.6
38015,33,4.7,3,24,7.845173108613388,2,9.4,10.6
38016,28,4.9,3,20,17.102966201435997,2,9.8,10.2
38017,38,4.6,2,18,3.109874895861276,1,4.6,15.4
38018,24,4.1,2,37,13.962610508154095,1,4.1,15.9
38019,29,4.5,2,12,1.5238939451584566,1,4.5,15.5
38020,50,5.0,3,14,12.394039449560905,2,10.0,10.0
38021,35,4.9,2,30,7.535583995571486,1,4.9,15.1
38022,20,4.7,2,17,2.973184796862237,1,4.7,15.3
38023,33,4.8,2,43,12.395377352504651,1,4.8,15.2
38024,38,4.9,2,29,7.757289219988356,1,4.9,15.1
38025,33,4.9,1,24,10.625437740338008,3,14.700000000000001,5.299999999999999
38026,28,4.5,2,20,4.530782812019635,1,4.5,15.5
38027,32,4.9,3,16,1.5690347154047224,2,9.8,10.2
38028,35,4.4,3,34,6.049679408115345,2,8.8,11.2
38029,27,4.9,2,25,4.647448680585023,1,4.9,15.1
38030,31,4.6,2,36,4.664633134444104,1,4.6,15.4
38031,27,4.7,2,29,6.118155829484073,1,4.7,15.3
38032,37,4.9,3,17,9.29502788136,2,9.8,10.2
38033,29,4.7,2,27,20.141430602265977,1,4.7,15.3
38034,25,4.8,2,21,19.59020125047545,1,4.8,15.2
38035,21,4.1,2,15,3.1028662034398127,1,4.1,15.9
38036,39,4.3,2,35,4.648439519378341,1,4.3,15.7
38037,32,4.2,2,34,7.757080118899556,1,4.2,15.8
38038,22,4.6,2,23,13.944605804275888,1,4.6,15.4
38039,29,4.6,3,17,13.391658696402146,2,9.2,10.8
38040,39,4.7,3,32,4.588098908385246,2,9.4,10.6
38041,33,4.9,2,24,9.204056600372633,1,4.9,15.1
38042,28,4.9,2,18,4.488565830478688,1,4.9,15.1
38043,29,4.6,2,28,13.740737825926681,1,4.6,15.4
38044,38,4.4,2,36,8.803045098536758,1,4.4,15.6
38045,23,4.7,2,15,4.664723158589911,1,4.7,15.3
38046,34,4.7,3,28,9.1598473686937,2,9.4,10.6
38047,25,4.3,2,34,6.197807133001162,1,4.3,15.7
38048,21,4.5,3,13,16.950688136598743,2,9.0,11.0
38049,22,4.6,3,10,1.5493596914279444,2,9.2,10.8
38050,32,4.5,2,46,13.806307264632855,1,4.5,15.5
38051,31,4.3,2,42,10.884116727934263,1,4.3,15.7
38052,28,4.9,2,27,6.109570305811442,1,4.9,15.1
38053,30,5.0,1,30,1.5513238067891462,3,15.0,5.0
38054,24,4.3,2,44,2.976293549662474,1,4.3,15.7
38055,27,4.9,2,23,7.669593796336562,1,4.9,15.1
38056,28,4.6,3,31,16.365355795019745,2,9.2,10.8
38057,26,4.7,1,33,9.106851796519383,3,14.100000000000001,5.899999999999999
38058,37,4.4,2,40,4.488495661270196,1,4.4,15.6
38059,33,4.5,2,30,3.099008540165536,1,4.5,15.5
38060,28,4.8,3,39,11.736341138979503,2,9.6,10.4
38061,34,4.4,3,33,20.212364073093077,2,8.8,11.2
38062,20,4.8,2,31,3.1380694073889375,1,4.8,15.2
38063,20,4.9,3,13,12.081550329983738,2,9.8,10.2
38064,27,4.8,2,20,13.942662529052548,1,4.8,15.2
38065,33,4.6,2,38,16.578948791660057,1,4.6,15.4
38066,25,4.6,2,29,6.205619093031621,1,4.6,15.4
38067,24,5.0,3,24,13.611034203648577,2,10.0,10.0
38068,28,4.9,3,29,13.562011132719297,2,9.8,10.2
38069,29,4.8,2,17,4.464026797416645,1,4.8,15.2
38070,37,4.9,2,26,3.099144510515509,1,4.9,15.1
38071,27,5.0,3,18,10.787980391835559,2,10.0,10.0
38072,20,5.0,2,29,9.043021202894034,1,5.0,15.0
38073,39,4.6,2,26,1.5549425189079678,1,4.6,15.4
38074,27,4.6,2,29,19.321568956564253,1,4.6,15.4
38075,26,4.9,3,18,5.951908012295787,2,9.8,10.2
38076,20,4.8,3,41,10.625702124383546,2,9.6,10.4
38077,29,4.8,2,19,13.413431968554535,1,4.8,15.2
38078,32,4.8,2,18,6.205124725899398,1,4.8,15.2
38079,38,4.6,2,29,16.81919099677655,1,4.6,15.4
38080,29,4.4,2,28,7.562176569442244,1,4.4,15.6
38081,27,4.9,3,15,13.592501394228012,2,9.8,10.2
38082,30,4.9,3,49,12.082643513756077,2,9.8,10.2
38083,25,4.7,2,10,13.745572504565807,1,4.7,15.3
38084,25,4.5,2,30,4.521558384389735,1,4.5,15.5
38085,35,4.3,3,31,6.2194302015666025,2,8.6,11.4
38086,28,4.8,3,12,1.551447254286384,2,9.6,10.4
38087,33,4.8,2,46,12.552275755914394,1,4.8,15.2
38088,31,4.3,2,35,9.177287951627445,1,4.3,15.7
38089,36,4.9,2,30,3.021232807221782,1,4.9,15.1
38090,27,5.0,2,24,4.647625792526802,1,5.0,15.0
38091,20,4.8,3,28,7.774583711944046,2,9.6,10.4
38092,23,4.6,3,16,13.944361770296382,2,9.2,10.8
38093,30,4.5,3,21,19.807257553179376,2,9.0,11.0
38094,34,4.7,2,19,10.859713679362844,1,4.7,15.3
38095,22,4.8,3,12,10.738021146085408,2,9.6,10.4
38096,33,4.9,2,27,3.109785419225122,1,4.9,15.1
38097,24,4.5,3,19,6.198593801100851,2,9.0,11.0
38098,23,4.8,2,32,13.611101106406496,1,4.8,15.2
38099,23,4.9,3,12,1.5494928952782654,2,9.8,10.2
38100,37,4.7,3,23,1.5077829707997517,2,9.4,10.6
38101,20,4.7,1,14,9.176966696142655,3,14.100000000000001,5.899999999999999
38102,22,4.5,1,20,12.396712257294284,3,13.5,6.5
38103,21,4.9,2,16,12.21580153556638,1,4.9,15.1
38104,30,4.4,1,47,12.08162934703439,3,13.200000000000001,6.799999999999999
38105,34,4.6,3,25,10.983241696284244,2,9.2,10.8
38106,36,4.1,1,31,7.845173108613388,3,12.299999999999999,7.700000000000001
38107,27,4.5,2,12,4.707104052532131,1,4.5,15.5
38108,24,4.9,3,29,16.36550392738388,2,9.8,10.2
38109,25,5.0,2,26,7.845173108613388,1,5.0,15.0
38110,25,4.9,3,25,7.747184339020532,2,9.8,10.2
38111,33,4.9,2,23,9.308662119355633,1,4.9,15.1
38112,32,4.6,3,20,1.4884329736185136,2,9.2,10.8
38113,33,4.9,3,26,1.5690347154047224,2,9.8,10.2
38114,26,4.7,3,12,19.940435790617528,2,9.4,10.6
38115,29,4.6,2,26,20.8325750761678,1,4.6,15.4
38116,36,4.9,2,49,19.8823960800054,1,4.9,15.1
38117,21,4.8,2,29,6.0716181950049135,1,4.8,15.2
38118,36,4.8,2,28,9.061521496839395,1,4.8,15.2
38119,29,4.5,3,19,19.644531758882465,2,9.0,11.0
38120,30,4.6,2,18,9.061462256395185,1,4.6,15.4
38121,37,4.6,3,24,3.1097872918366303,2,9.2,10.8
38122,20,4.9,2,20,12.3962386715408,1,4.9,15.1
38123,31,4.8,3,22,17.259376716936664,2,9.6,10.4
38124,35,4.7,2,39,1.4881912567305338,1,4.7,15.3
38125,24,4.5,2,28,13.961941195387306,1,4.5,15.5
38126,29,4.1,2,33,12.271998208269219,1,4.1,15.9
38127,29,4.6,2,20,12.09885639365153,1,4.6,15.4
38128,29,4.6,2,28,19.63089520627813,1,4.6,15.4
38129,21,4.9,3,13,9.074580779980996,2,9.8,10.2
38130,39,5.0,2,28,3.0538233786856974,1,5.0,15.0
38131,36,4.9,2,41,1.4880023638894084,1,4.9,15.1
38132,23,4.7,2,15,5.951832191839428,1,4.7,15.3
38133,27,4.6,3,17,19.659188940534044,2,9.2,10.8
38134,37,4.9,3,28,13.76527075661079,2,9.8,10.2
38135,20,4.5,2,27,13.804873199406153,1,4.5,15.5
38136,33,3.8,2,33,10.88373929906829,1,3.8,16.2
38137,33,4.5,2,22,3.102818257793172,1,4.5,15.5
38138,35,4.7,2,27,4.602097317523556,1,4.7,15.3
38139,37,4.6,2,31,6.11827161768149,1,4.6,15.4
38140,39,4.7,3,29,20.14112443663039,2,9.4,10.6
38141,25,4.3,3,38,12.081103812841386,2,8.6,11.4
38142,28,4.8,3,36,10.859283040288215,2,9.6,10.4
38143,23,4.7,2,40,17.10255644983933,1,4.7,15.3
38144,37,4.6,2,53,20.212424365854623,1,4.6,15.4
38145,21,4.6,2,22,16.79186931198531,1,4.6,15.4
38147,24,4.8,3,34,17.040057337914522,2,9.6,10.4
38148,37,4.9,2,23,3.0683434690097675,1,4.9,15.1
38149,35,4.3,2,51,17.10242045243979,1,4.3,15.7
38150,32,4.0,2,31,4.521743441360151,1,4.0,16.0
38151,28,4.6,3,17,1.5514399766348916,2,9.2,10.8
38152,20,4.8,3,10,7.552026138180962,2,9.6,10.4
38153,27,4.9,3,18,7.6691306579248995,2,9.8,10.2
38154,34,5.0,1,23,7.5565801615446055,3,15.0,5.0
38155,28,4.7,2,11,6.198170058205873,1,4.7,15.3
38156,29,4.6,2,37,19.632314732102273,1,4.6,15.4
38157,26,4.6,2,29,4.580697136311829,1,4.6,15.4
38158,39,4.9,2,38,6.111750895621245,1,4.9,15.1
38159,34,4.0,2,32,3.1380694073889375,1,4.0,16.0
38160,22,4.7,3,19,9.041800997209414,2,9.4,10.6
38161,23,5.0,2,29,12.395136598591078,1,5.0,15.0
38162,21,4.3,2,33,12.142087258477051,1,4.3,15.7
38163,22,4.7,2,21,14.015064564346469,1,4.7,15.3
38164,23,4.9,2,19,1.5341077478966478,1,4.9,15.1
38165,32,4.7,2,21,3.036120069998185,1,4.7,15.3
38166,35,4.3,2,34,1.5295984951608714,1,4.3,15.7
38167,24,4.3,2,15,7.647421636955068,1,4.3,15.7
38168,35,4.8,2,26,6.02856929050386,1,4.8,15.2
38169,36,4.6,2,30,12.218115841455665,1,4.6,15.4
38170,22,4.8,2,26,12.552275755914394,1,4.8,15.2
38171,32,4.5,2,27,4.654125267189119,1,4.5,15.5
38173,33,4.3,2,45,10.884207405487084,1,4.3,15.7
38174,22,4.7,3,16,17.040675423590454,2,9.4,10.6
38175,24,4.9,2,17,3.102699426791535,1,4.9,15.1
38176,36,4.8,2,35,16.69459502669699,1,4.8,15.2
38177,32,4.7,3,26,19.3401463924332,2,9.4,10.6
38178,23,4.7,2,14,2.976159387613671,1,4.7,15.3
38179,35,4.6,3,18,6.1978304625342036,2,9.2,10.8
38180,31,3.6,2,31,14.121309628180253,1,3.6,16.4
38181,20,5.0,2,17,10.571180956867908,1,5.0,15.0
38182,24,4.9,2,11,6.219648199737242,1,4.9,15.1
38183,36,4.7,2,37,1.5514056569291763,1,4.7,15.3
38184,39,4.5,2,24,1.5549743779299983,1,4.5,15.5
38185,25,4.3,2,22,9.067329130201982,1,4.3,15.7
38186,32,5.0,2,41,12.090435524230786,1,5.0,15.0
38187,28,4.9,2,20,6.276138627413788,1,4.9,15.1
38188,25,4.6,2,25,16.610672955997153,1,4.6,15.4
38189,29,4.6,3,19,13.59174349203564,2,9.2,10.8
38190,31,5.0,2,28,9.295646535921481,1,5.0,15.0
38191,27,4.6,1,14,10.844503262125768,3,13.799999999999999,6.200000000000001
38192,27,4.7,2,13,9.176622359416683,1,4.7,15.3
38193,30,4.5,2,21,1.507218847377163,1,4.5,15.5
38194,33,5.0,2,25,6.2295388218032635,1,5.0,15.0
38195,22,4.7,2,25,7.774433406393336,1,4.7,15.3
38196,38,4.5,3,19,7.746499270666336,2,9.0,11.0
38197,34,4.8,2,42,7.634280719431006,1,4.8,15.2
38198,39,4.6,3,18,7.75677275909668,2,9.2,10.8
38199,27,4.7,2,11,1.5341425004658225,1,4.7,15.3
38200,29,4.8,2,25,16.39293685746461,1,4.8,15.2
38201,21,5.0,2,20,7.6472536668449616,1,5.0,15.0
38202,27,4.6,2,38,4.647649006310348,1,4.6,15.4
38203,20,4.4,2,24,3.102699426791535,1,4.4,15.6
38204,37,4.4,2,35,10.859227792853197,1,4.4,15.6
38205,24,4.5,2,15,10.578906177596526,1,4.5,15.5
38206,39,4.7,3,33,20.82829451699757,2,9.4,10.6
38207,30,3.5,2,38,17.04433635466002,1,3.5,16.5
38208,27,4.9,3,16,9.204136220812416,2,9.8,10.2
38209,20,5.0,2,16,7.757008674701061,1,5.0,15.0
38210,28,4.6,2,18,3.059218998881136,1,4.6,15.4
38211,25,4.5,2,25,7.845173108613388,1,4.5,15.5
38212,37,4.9,2,26,17.043154115371255,1,4.9,15.1
38213,36,4.7,3,28,5.952037333361409,2,9.4,10.6
38214,28,4.7,2,29,4.654234974134329,1,4.7,15.3
38215,32,4.9,3,29,12.216036309455992,2,9.8,10.2
38216,36,4.6,2,18,4.464417671579878,1,4.6,15.4
38217,20,4.7,1,17,6.049820809302193,3,14.100000000000001,5.899999999999999
38218,35,4.6,3,18,3.053432734114789,2,9.2,10.8
38219,39,5.0,2,32,3.0249377927010768,1,5.0,15.0
38220,34,4.2,2,41,14.121309628180253,1,4.2,15.8
38221,37,4.8,2,19,4.581394214184132,1,4.8,15.2
38222,20,4.5,3,18,4.707104052532131,2,9.0,11.0
38223,20,4.9,2,36,12.552275755914394,1,4.9,15.1
38224,25,4.8,1,20,3.059379238509623,3,14.399999999999999,5.600000000000001
38225,37,4.7,3,20,11.902924672837507,2,9.4,10.6
38226,34,4.3,2,33,16.87311042078797,1,4.3,15.7
38227,22,4.8,2,28,12.236059722923287,1,4.8,15.2
38228,25,5.0,3,32,10.246149308977063,2,10.0,10.0
38229,31,4.2,2,39,13.391457989568279,1,4.2,15.8
38230,29,4.6,2,32,7.845173108613388,1,4.6,15.4
38231,21,4.6,1,11,1.507297708138871,3,13.799999999999999,6.200000000000001
38232,39,4.6,3,30,6.219472715578527,2,9.2,10.8
38233,29,4.6,1,35,9.296672611790157,3,13.799999999999999,6.200000000000001
38234,36,4.4,3,33,9.414207472710387,2,8.8,11.2
38235,24,4.3,3,40,20.397442775188328,2,8.6,11.4
38236,22,4.6,3,17,9.329036830171704,2,9.2,10.8
38237,28,4.8,2,43,12.236712029946888,1,4.8,15.2
38238,31,4.9,3,42,10.41513064614557,2,9.8,10.2
38239,24,4.8,3,12,8.927810449785229,2,9.6,10.4
38240,31,4.6,2,26,1.554937560458576,1,4.6,15.4
38241,29,4.6,3,11,10.686261979646483,2,9.2,10.8
38242,34,4.9,2,42,9.107170517647795,1,4.9,15.1
38243,37,4.9,2,29,9.061162036854244,1,4.9,15.1
38244,36,4.8,1,29,3.0594274560496517,3,14.399999999999999,5.600000000000001
38245,27,4.7,3,23,7.845173108613388,2,9.4,10.6
38246,20,4.6,2,17,7.7462119762407955,1,4.6,15.4
38247,29,4.8,2,20,13.173859321180476,1,4.8,15.2
38248,30,4.7,1,19,9.307994788103352,3,14.100000000000001,5.899999999999999
38249,36,5.0,3,25,17.044365672311553,2,10.0,10.0
38250,35,4.9,3,24,13.765486375576513,2,9.8,10.2
38251,23,4.9,2,21,3.025056406598116,1,4.9,15.1
38252,29,4.9,3,18,9.07450346176405,2,9.8,10.2
38253,24,4.6,2,26,6.03183662266173,1,4.6,15.4
38254,39,5.0,2,33,6.071715179305134,1,5.0,15.0
38255,31,5.0,2,28,10.846831683112223,1,5.0,15.0
38256,36,4.8,3,18,1.4880662190663605,2,9.6,10.4
38257,21,4.8,2,24,17.103132401332328,1,4.8,15.2
38258,28,4.7,2,19,10.983241696284244,1,4.7,15.3
38259,31,4.3,2,42,10.413406275387722,1,4.3,15.7
38260,39,4.6,3,27,19.940435790617528,2,9.2,10.8
38261,32,5.0,2,47,12.395001965045857,1,5.0,15.0
38262,37,4.7,2,29,7.432610927560524,1,4.7,15.3
38263,32,4.9,2,27,7.647222763787985,1,4.9,15.1
38264,37,4.9,2,26,1.507432124137038,1,4.9,15.1
38265,29,4.4,3,36,20.138426124804933,2,8.8,11.2
38266,33,4.9,3,25,3.098549726842482,2,9.8,10.2
38267,29,4.6,3,30,6.029055155289032,2,9.2,10.8
38268,26,4.8,3,22,5.869307127692336,2,9.6,10.4
38269,29,4.3,2,35,6.276138627413788,1,4.3,15.7
38270,21,4.9,2,23,4.521501817012801,1,4.9,15.1
38271,35,4.9,2,30,6.219458576533027,1,4.9,15.1
38272,32,4.8,2,26,13.601004996842612,1,4.8,15.2
38273,31,4.9,2,27,6.276138627413788,1,4.9,15.1
38274,21,4.8,3,24,4.521805068141997,2,9.6,10.4
38275,34,4.6,1,28,13.941388211073699,3,13.799999999999999,6.200000000000001
38276,33,4.2,2,33,3.054227396353117,1,4.2,15.8
38277,36,4.9,3,24,7.756535557753129,2,9.8,10.2
38278,34,5.0,2,48,19.729364871832257,1,5.0,15.0
38279,37,3.5,3,40,10.415259881974883,2,7.0,13.0
38280,24,4.8,2,26,12.235732851647132,1,4.8,15.2
38281,29,4.6,3,23,4.671897739978347,2,9.2,10.8
38282,25,4.5,2,16,20.807668020033518,1,4.5,15.5
38283,33,4.6,1,23,3.0993562253811637,3,13.799999999999999,6.200000000000001
38284,35,4.8,3,17,1.549371295243629,2,9.6,10.4
38285,32,4.6,2,47,7.845173108613388,1,4.6,15.4
38286,27,4.5,2,14,1.5295984951608714,1,4.5,15.5
38287,30,4.8,3,26,1.5072987935606605,2,9.6,10.4
38288,27,5.0,2,28,11.905704284153522,1,5.0,15.0
38289,31,5.0,2,18,19.631245183785598,1,5.0,15.0
38290,39,4.6,2,33,6.118655404534047,1,4.6,15.4
38291,28,4.9,3,33,4.6541487717479715,2,9.8,10.2
38292,34,4.9,1,25,4.588712137571156,3,14.700000000000001,5.299999999999999
38293,24,4.3,2,26,1.5179978116866137,1,4.3,15.7
38294,29,4.8,2,20,13.66085535805377,1,4.8,15.2
38295,23,4.7,3,33,1.4673410765259325,2,9.4,10.6
38296,37,4.8,3,15,1.5690347154047224,2,9.6,10.4
38297,23,4.7,3,22,9.043193297635538,2,9.4,10.6
38298,35,4.4,2,43,20.21194474523533,1,4.4,15.6
38299,33,4.1,2,23,3.068104207674353,1,4.1,15.9
38300,30,4.9,3,19,9.20418496777434,2,9.8,10.2
38301,37,4.6,2,15,4.647963215024367,1,4.6,15.4
38302,37,4.7,2,28,7.4524726600099385,1,4.7,15.3
38303,28,4.2,2,33,12.054608307353126,1,4.2,15.8
38304,31,4.1,2,43,20.832850885766774,1,4.1,15.9
38305,39,4.6,3,22,19.729460138980883,2,9.2,10.8
38306,39,4.7,2,27,13.946382240928294,1,4.7,15.3
38307,29,4.6,3,11,12.234881885075797,2,9.2,10.8
38308,29,4.6,2,21,3.0224814348019176,1,4.6,15.4
38309,26,4.8,3,30,6.0314664054696205,2,9.6,10.4
38310,38,4.1,2,36,10.625600819309252,1,4.1,15.9
38311,26,3.8,2,41,6.197305829661883,1,3.8,16.2
38312,32,4.2,1,49,13.713529923593086,3,12.600000000000001,7.399999999999999
38313,25,5.0,2,16,1.5103782350762562,1,5.0,15.0
38314,36,4.7,2,25,1.5690347154047224,1,4.7,15.3
38315,35,4.9,2,13,1.467449142763309,1,4.9,15.1
38316,26,4.7,3,19,4.471321872427529,2,9.4,10.6
38317,24,4.5,2,43,10.687692480486225,1,4.5,15.5
38318,21,4.8,2,17,19.883303108924473,1,4.8,15.2
38319,22,4.2,2,28,3.0992433209272896,1,4.2,15.8
38320,33,4.9,1,27,6.20541663672186,3,14.700000000000001,5.299999999999999
38321,35,4.5,2,29,1.5103183815574097,1,4.5,15.5
38322,20,4.9,1,24,6.10820338181505,3,14.700000000000001,5.299999999999999
38323,31,4.2,2,38,17.10255644983933,1,4.2,15.8
38324,25,4.7,2,11,10.415553616088545,1,4.7,15.3
38325,37,4.4,2,32,7.438434464350356,1,4.4,15.6
38326,30,4.4,2,23,4.707104052532131,1,4.4,15.6
38327,30,4.5,3,23,3.035948809530015,2,9.0,11.0
38328,26,4.9,3,15,20.53984619665057,2,9.8,10.2
38329,38,4.9,2,35,6.197029528170028,1,4.9,15.1
38330,32,4.6,1,25,4.537508178520531,3,13.799999999999999,6.200000000000001
